#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     74.2416542783186                6.124                    0
    260.877757942342     26.8871606566654     4.19046942460069                    0
    91.2918100671236      16.994087819655     3.26157852088706                    0
    534.574559243528     6.72040547037705               6.4962                    0
    53.2457754015392     11.8236005455214    -3.38895758949881                    0
    22.8063616535978     1.69642398515561     3.21541929030694                    0
                   0                    0                 2.07                    0
