#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0      71.012307362921                6.124                    0
    279.167757853853     45.2674118587557     4.11522107202565                    0
    94.2678149688897     15.9585991431568     2.69495338780509                    0
    529.159265950179     6.41732923482208               6.4962                    0
    51.9942013469261     9.94594959570331    -3.11078768304379                    0
    26.7621212345922     1.63442643633805     2.69561258359775                    0
                   0                    0                 2.07                    0
