#      z (A) rho (1e-6/A2) irho (1e-6/A2)
-238.18209859   6.11795794   0.00000000
-238.08209859   6.11793290   0.00000000
-237.98209859   6.11790778   0.00000000
-237.88209859   6.11788255   0.00000000
-237.78209859   6.11785724   0.00000000
-237.68209859   6.11783182   0.00000000
-237.58209859   6.11780631   0.00000000
-237.48209859   6.11778071   0.00000000
-237.38209859   6.11775501   0.00000000
-237.28209859   6.11772921   0.00000000
-237.18209859   6.11770331   0.00000000
-237.08209859   6.11767732   0.00000000
-236.98209859   6.11765122   0.00000000
-236.88209859   6.11762503   0.00000000
-236.78209859   6.11759875   0.00000000
-236.68209859   6.11757236   0.00000000
-236.58209859   6.11754587   0.00000000
-236.48209859   6.11751928   0.00000000
-236.38209859   6.11749260   0.00000000
-236.28209859   6.11746581   0.00000000
-236.18209859   6.11743892   0.00000000
-236.08209859   6.11741193   0.00000000
-235.98209859   6.11738484   0.00000000
-235.88209859   6.11735765   0.00000000
-235.78209859   6.11733036   0.00000000
-235.68209859   6.11730296   0.00000000
-235.58209859   6.11727547   0.00000000
-235.48209859   6.11724786   0.00000000
-235.38209859   6.11722016   0.00000000
-235.28209859   6.11719235   0.00000000
-235.18209859   6.11716444   0.00000000
-235.08209859   6.11713642   0.00000000
-234.98209859   6.11710830   0.00000000
-234.88209859   6.11708008   0.00000000
-234.78209859   6.11705174   0.00000000
-234.68209859   6.11702331   0.00000000
-234.58209859   6.11699476   0.00000000
-234.48209859   6.11696611   0.00000000
-234.38209859   6.11693736   0.00000000
-234.28209859   6.11690849   0.00000000
-234.18209859   6.11687952   0.00000000
-234.08209859   6.11685044   0.00000000
-233.98209859   6.11682126   0.00000000
-233.88209859   6.11679196   0.00000000
-233.78209859   6.11676256   0.00000000
-233.68209859   6.11673304   0.00000000
-233.58209859   6.11670342   0.00000000
-233.48209859   6.11667369   0.00000000
-233.38209859   6.11664384   0.00000000
-233.28209859   6.11661389   0.00000000
-233.18209859   6.11658382   0.00000000
-233.08209859   6.11655365   0.00000000
-232.98209859   6.11652336   0.00000000
-232.88209859   6.11649296   0.00000000
-232.78209859   6.11646244   0.00000000
-232.68209859   6.11643182   0.00000000
-232.58209859   6.11640108   0.00000000
-232.48209859   6.11637022   0.00000000
-232.38209859   6.11633926   0.00000000
-232.28209859   6.11630817   0.00000000
-232.18209859   6.11627698   0.00000000
-232.08209859   6.11624567   0.00000000
-231.98209859   6.11621424   0.00000000
-231.88209859   6.11618270   0.00000000
-231.78209859   6.11615104   0.00000000
-231.68209859   6.11611926   0.00000000
-231.58209859   6.11608737   0.00000000
-231.48209859   6.11605536   0.00000000
-231.38209859   6.11602323   0.00000000
-231.28209859   6.11599099   0.00000000
-231.18209859   6.11595862   0.00000000
-231.08209859   6.11592614   0.00000000
-230.98209859   6.11589353   0.00000000
-230.88209859   6.11586081   0.00000000
-230.78209859   6.11582797   0.00000000
-230.68209859   6.11579501   0.00000000
-230.58209859   6.11576192   0.00000000
-230.48209859   6.11572872   0.00000000
-230.38209859   6.11569539   0.00000000
-230.28209859   6.11566194   0.00000000
-230.18209859   6.11562837   0.00000000
-230.08209859   6.11559468   0.00000000
-229.98209859   6.11556086   0.00000000
-229.88209859   6.11552692   0.00000000
-229.78209859   6.11549285   0.00000000
-229.68209859   6.11545866   0.00000000
-229.58209859   6.11542435   0.00000000
-229.48209859   6.11538991   0.00000000
-229.38209859   6.11535535   0.00000000
-229.28209859   6.11532066   0.00000000
-229.18209859   6.11528584   0.00000000
-229.08209859   6.11525089   0.00000000
-228.98209859   6.11521582   0.00000000
-228.88209859   6.11518062   0.00000000
-228.78209859   6.11514530   0.00000000
-228.68209859   6.11510984   0.00000000
-228.58209859   6.11507426   0.00000000
-228.48209859   6.11503854   0.00000000
-228.38209859   6.11500270   0.00000000
-228.28209859   6.11496673   0.00000000
-228.18209859   6.11493062   0.00000000
-228.08209859   6.11489439   0.00000000
-227.98209859   6.11485802   0.00000000
-227.88209859   6.11482152   0.00000000
-227.78209859   6.11478489   0.00000000
-227.68209859   6.11474813   0.00000000
-227.58209859   6.11471124   0.00000000
-227.48209859   6.11467421   0.00000000
-227.38209859   6.11463704   0.00000000
-227.28209859   6.11459975   0.00000000
-227.18209859   6.11456231   0.00000000
-227.08209859   6.11452475   0.00000000
-226.98209859   6.11448704   0.00000000
-226.88209859   6.11444921   0.00000000
-226.78209859   6.11441123   0.00000000
-226.68209859   6.11437312   0.00000000
-226.58209859   6.11433487   0.00000000
-226.48209859   6.11429648   0.00000000
-226.38209859   6.11425796   0.00000000
-226.28209859   6.11421929   0.00000000
-226.18209859   6.11418049   0.00000000
-226.08209859   6.11414155   0.00000000
-225.98209859   6.11410246   0.00000000
-225.88209859   6.11406324   0.00000000
-225.78209859   6.11402388   0.00000000
-225.68209859   6.11398437   0.00000000
-225.58209859   6.11394473   0.00000000
-225.48209859   6.11390494   0.00000000
-225.38209859   6.11386501   0.00000000
-225.28209859   6.11382493   0.00000000
-225.18209859   6.11378471   0.00000000
-225.08209859   6.11374435   0.00000000
-224.98209859   6.11370385   0.00000000
-224.88209859   6.11366319   0.00000000
-224.78209859   6.11362240   0.00000000
-224.68209859   6.11358146   0.00000000
-224.58209859   6.11354037   0.00000000
-224.48209859   6.11349913   0.00000000
-224.38209859   6.11345775   0.00000000
-224.28209859   6.11341622   0.00000000
-224.18209859   6.11337454   0.00000000
-224.08209859   6.11333272   0.00000000
-223.98209859   6.11329074   0.00000000
-223.88209859   6.11324862   0.00000000
-223.78209859   6.11320634   0.00000000
-223.68209859   6.11316392   0.00000000
-223.58209859   6.11312134   0.00000000
-223.48209859   6.11307862   0.00000000
-223.38209859   6.11303574   0.00000000
-223.28209859   6.11299271   0.00000000
-223.18209859   6.11294953   0.00000000
-223.08209859   6.11290619   0.00000000
-222.98209859   6.11286270   0.00000000
-222.88209859   6.11281905   0.00000000
-222.78209859   6.11277526   0.00000000
-222.68209859   6.11273130   0.00000000
-222.58209859   6.11268719   0.00000000
-222.48209859   6.11264293   0.00000000
-222.38209859   6.11259850   0.00000000
-222.28209859   6.11255392   0.00000000
-222.18209859   6.11250919   0.00000000
-222.08209859   6.11246429   0.00000000
-221.98209859   6.11241924   0.00000000
-221.88209859   6.11237403   0.00000000
-221.78209859   6.11232866   0.00000000
-221.68209859   6.11228313   0.00000000
-221.58209859   6.11223743   0.00000000
-221.48209859   6.11219158   0.00000000
-221.38209859   6.11214557   0.00000000
-221.28209859   6.11209939   0.00000000
-221.18209859   6.11205305   0.00000000
-221.08209859   6.11200655   0.00000000
-220.98209859   6.11195989   0.00000000
-220.88209859   6.11191306   0.00000000
-220.78209859   6.11186607   0.00000000
-220.68209859   6.11181891   0.00000000
-220.58209859   6.11177159   0.00000000
-220.48209859   6.11172410   0.00000000
-220.38209859   6.11167644   0.00000000
-220.28209859   6.11162862   0.00000000
-220.18209859   6.11158063   0.00000000
-220.08209859   6.11153247   0.00000000
-219.98209859   6.11148415   0.00000000
-219.88209859   6.11143565   0.00000000
-219.78209859   6.11138699   0.00000000
-219.68209859   6.11133815   0.00000000
-219.58209859   6.11128915   0.00000000
-219.48209859   6.11123997   0.00000000
-219.38209859   6.11119062   0.00000000
-219.28209859   6.11114111   0.00000000
-219.18209859   6.11109141   0.00000000
-219.08209859   6.11104155   0.00000000
-218.98209859   6.11099151   0.00000000
-218.88209859   6.11094130   0.00000000
-218.78209859   6.11089091   0.00000000
-218.68209859   6.11084035   0.00000000
-218.58209859   6.11078961   0.00000000
-218.48209859   6.11073869   0.00000000
-218.38209859   6.11068760   0.00000000
-218.28209859   6.11063633   0.00000000
-218.18209859   6.11058489   0.00000000
-218.08209859   6.11053326   0.00000000
-217.98209859   6.11048146   0.00000000
-217.88209859   6.11042947   0.00000000
-217.78209859   6.11037731   0.00000000
-217.68209859   6.11032497   0.00000000
-217.58209859   6.11027244   0.00000000
-217.48209859   6.11021973   0.00000000
-217.38209859   6.11016685   0.00000000
-217.28209859   6.11011377   0.00000000
-217.18209859   6.11006052   0.00000000
-217.08209859   6.11000708   0.00000000
-216.98209859   6.10995346   0.00000000
-216.88209859   6.10989965   0.00000000
-216.78209859   6.10984566   0.00000000
-216.68209859   6.10979148   0.00000000
-216.58209859   6.10973711   0.00000000
-216.48209859   6.10968256   0.00000000
-216.38209859   6.10962782   0.00000000
-216.28209859   6.10957289   0.00000000
-216.18209859   6.10951777   0.00000000
-216.08209859   6.10946246   0.00000000
-215.98209859   6.10940697   0.00000000
-215.88209859   6.10935128   0.00000000
-215.78209859   6.10929540   0.00000000
-215.68209859   6.10923933   0.00000000
-215.58209859   6.10918307   0.00000000
-215.48209859   6.10912661   0.00000000
-215.38209859   6.10906997   0.00000000
-215.28209859   6.10901312   0.00000000
-215.18209859   6.10895609   0.00000000
-215.08209859   6.10889885   0.00000000
-214.98209859   6.10884143   0.00000000
-214.88209859   6.10878380   0.00000000
-214.78209859   6.10872598   0.00000000
-214.68209859   6.10866797   0.00000000
-214.58209859   6.10860975   0.00000000
-214.48209859   6.10855134   0.00000000
-214.38209859   6.10849272   0.00000000
-214.28209859   6.10843391   0.00000000
-214.18209859   6.10837490   0.00000000
-214.08209859   6.10831568   0.00000000
-213.98209859   6.10825627   0.00000000
-213.88209859   6.10819665   0.00000000
-213.78209859   6.10813683   0.00000000
-213.68209859   6.10807681   0.00000000
-213.58209859   6.10801658   0.00000000
-213.48209859   6.10795615   0.00000000
-213.38209859   6.10789551   0.00000000
-213.28209859   6.10783467   0.00000000
-213.18209859   6.10777362   0.00000000
-213.08209859   6.10771236   0.00000000
-212.98209859   6.10765090   0.00000000
-212.88209859   6.10758923   0.00000000
-212.78209859   6.10752735   0.00000000
-212.68209859   6.10746526   0.00000000
-212.58209859   6.10740296   0.00000000
-212.48209859   6.10734046   0.00000000
-212.38209859   6.10727774   0.00000000
-212.28209859   6.10721480   0.00000000
-212.18209859   6.10715166   0.00000000
-212.08209859   6.10708830   0.00000000
-211.98209859   6.10702473   0.00000000
-211.88209859   6.10696095   0.00000000
-211.78209859   6.10689695   0.00000000
-211.68209859   6.10683273   0.00000000
-211.58209859   6.10676830   0.00000000
-211.48209859   6.10670366   0.00000000
-211.38209859   6.10663879   0.00000000
-211.28209859   6.10657371   0.00000000
-211.18209859   6.10650841   0.00000000
-211.08209859   6.10644289   0.00000000
-210.98209859   6.10637715   0.00000000
-210.88209859   6.10631119   0.00000000
-210.78209859   6.10624501   0.00000000
-210.68209859   6.10617860   0.00000000
-210.58209859   6.10611198   0.00000000
-210.48209859   6.10604513   0.00000000
-210.38209859   6.10597806   0.00000000
-210.28209859   6.10591076   0.00000000
-210.18209859   6.10584324   0.00000000
-210.08209859   6.10577549   0.00000000
-209.98209859   6.10570752   0.00000000
-209.88209859   6.10563932   0.00000000
-209.78209859   6.10557089   0.00000000
-209.68209859   6.10550224   0.00000000
-209.58209859   6.10543336   0.00000000
-209.48209859   6.10536424   0.00000000
-209.38209859   6.10529490   0.00000000
-209.28209859   6.10522532   0.00000000
-209.18209859   6.10515552   0.00000000
-209.08209859   6.10508548   0.00000000
-208.98209859   6.10501521   0.00000000
-208.88209859   6.10494471   0.00000000
-208.78209859   6.10487397   0.00000000
-208.68209859   6.10480300   0.00000000
-208.58209859   6.10473179   0.00000000
-208.48209859   6.10466035   0.00000000
-208.38209859   6.10458867   0.00000000
-208.28209859   6.10451675   0.00000000
-208.18209859   6.10444459   0.00000000
-208.08209859   6.10437220   0.00000000
-207.98209859   6.10429957   0.00000000
-207.88209859   6.10422669   0.00000000
-207.78209859   6.10415358   0.00000000
-207.68209859   6.10408022   0.00000000
-207.58209859   6.10400662   0.00000000
-207.48209859   6.10393278   0.00000000
-207.38209859   6.10385870   0.00000000
-207.28209859   6.10378437   0.00000000
-207.18209859   6.10370980   0.00000000
-207.08209859   6.10363498   0.00000000
-206.98209859   6.10355991   0.00000000
-206.88209859   6.10348460   0.00000000
-206.78209859   6.10340904   0.00000000
-206.68209859   6.10333323   0.00000000
-206.58209859   6.10325718   0.00000000
-206.48209859   6.10318087   0.00000000
-206.38209859   6.10310431   0.00000000
-206.28209859   6.10302751   0.00000000
-206.18209859   6.10295045   0.00000000
-206.08209859   6.10287313   0.00000000
-205.98209859   6.10279557   0.00000000
-205.88209859   6.10271775   0.00000000
-205.78209859   6.10263968   0.00000000
-205.68209859   6.10256135   0.00000000
-205.58209859   6.10248276   0.00000000
-205.48209859   6.10240392   0.00000000
-205.38209859   6.10232482   0.00000000
-205.28209859   6.10224547   0.00000000
-205.18209859   6.10216585   0.00000000
-205.08209859   6.10208597   0.00000000
-204.98209859   6.10200584   0.00000000
-204.88209859   6.10192544   0.00000000
-204.78209859   6.10184478   0.00000000
-204.68209859   6.10176386   0.00000000
-204.58209859   6.10168268   0.00000000
-204.48209859   6.10160123   0.00000000
-204.38209859   6.10151951   0.00000000
-204.28209859   6.10143754   0.00000000
-204.18209859   6.10135529   0.00000000
-204.08209859   6.10127278   0.00000000
-203.98209859   6.10119000   0.00000000
-203.88209859   6.10110695   0.00000000
-203.78209859   6.10102364   0.00000000
-203.68209859   6.10094005   0.00000000
-203.58209859   6.10085620   0.00000000
-203.48209859   6.10077207   0.00000000
-203.38209859   6.10068767   0.00000000
-203.28209859   6.10060300   0.00000000
-203.18209859   6.10051805   0.00000000
-203.08209859   6.10043283   0.00000000
-202.98209859   6.10034733   0.00000000
-202.88209859   6.10026156   0.00000000
-202.78209859   6.10017552   0.00000000
-202.68209859   6.10008919   0.00000000
-202.58209859   6.10000259   0.00000000
-202.48209859   6.09991571   0.00000000
-202.38209859   6.09982854   0.00000000
-202.28209859   6.09974110   0.00000000
-202.18209859   6.09965338   0.00000000
-202.08209859   6.09956538   0.00000000
-201.98209859   6.09947709   0.00000000
-201.88209859   6.09938852   0.00000000
-201.78209859   6.09929966   0.00000000
-201.68209859   6.09921052   0.00000000
-201.58209859   6.09912110   0.00000000
-201.48209859   6.09903139   0.00000000
-201.38209859   6.09894139   0.00000000
-201.28209859   6.09885110   0.00000000
-201.18209859   6.09876053   0.00000000
-201.08209859   6.09866966   0.00000000
-200.98209859   6.09857851   0.00000000
-200.88209859   6.09848706   0.00000000
-200.78209859   6.09839532   0.00000000
-200.68209859   6.09830329   0.00000000
-200.58209859   6.09821097   0.00000000
-200.48209859   6.09811835   0.00000000
-200.38209859   6.09802543   0.00000000
-200.28209859   6.09793223   0.00000000
-200.18209859   6.09783872   0.00000000
-200.08209859   6.09774492   0.00000000
-199.98209859   6.09765081   0.00000000
-199.88209859   6.09755641   0.00000000
-199.78209859   6.09746171   0.00000000
