# Experiment IPTS-30384 Run 206991
# Reduction 2.0.10
# Run title: Expt1_Cell1_Cu-A_BF4_EtOH_ramp_CP6_FULL-206991-1.
# Run start time: 2023-07-13T03:52:53.344577667
# Reduction time: Thu Jul 13 10:22:14 2023
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B
# 206991    205740    0.0209573      13.1015        16.4518      0.005        0.0100       1            0           
# 206992    205741    0.020946       10.5264        13.8767      0.005        0.0125       1            0           
# 206993    205742    0.020946       7.91981        11.2701      0.005        0.0166       1.1158       -3.487      
# 206994    205743    0.0209403      5.26297        8.61328      0.005        0.0249       7.8759       3.3823      
# 206995    205744    0.0209516      2.51156        5.86187      0.005        0.0524       33.600       0.0003      
# 206996    205744    0.0412959      2.51156        5.86187      0.005        0.1033       129.02       0.0022      
# 206997    205744    0.0817917      2.51156        5.86187      0.005        0.2045       443.75       0.0120      
# dQ0[1/Angstrom] = 0
# dQ/Q = 0.0277917
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
  0.0079921268598835    0.7625604145023919    0.0691105152508497    0.0002225500247447
  0.0081120087627818    0.7710276280755735    0.0643018514426385    0.0002258882751158
  0.0082336888942235    0.8294884331721023    0.0629247744798858    0.0002292765992426
  0.0083571942276368    0.7021353860585092    0.0553617887005617    0.0002327157482312
  0.0084825521410514    0.8448032211073834    0.0583251377197248    0.0002362064844547
  0.0086097904231672    0.8390574476119197    0.0547544369937284    0.0002397495817215
  0.0087389372795147    0.7299586015165821    0.0485692522583920    0.0002433458254473
  0.0088700213387074    0.8585091397407451    0.0501676755170251    0.0002469960128290
  0.0090030716587880    0.8195723075039353    0.0468613665147614    0.0002507009530215
  0.0091381177336698    0.8204063810289565    0.0444348566811187    0.0002544614673168
  0.0092751894996749    0.7796240752540409    0.0414420475049591    0.0002582783893265
  0.0094143173421700    0.8611397793073741    0.0418752539276050    0.0002621525651664
  0.0095555321023025    0.8435691069910014    0.0467028413035586    0.0002655478996094
  0.0096988650838371    0.5723024048755548    0.0752212109501088    0.0002695311181036
  0.0098443480600946    0.7629936275778538    0.0825897265339761    0.0002735740848751
  0.0099920132809960    0.7462203305070336    0.0703919639048810    0.0002776776961483
  0.0101418934802110    0.7059241535349158    0.0666100966559073    0.0002818428615905
  0.0102940218824141    0.8605354029758810    0.0710000811860755    0.0002860705045143
  0.0104484322106503    0.7942320446846605    0.0622551002033796    0.0002903615620821
  0.0106051586938101    0.7402714445282855    0.0591169103245286    0.0002947169855133
  0.0107642360742173    0.7067131412609094    0.0544925756145865    0.0002991377402960
  0.0109256996153305    0.6228766572267410    0.0481227086139995    0.0003036248064004
  0.0110895851095605    0.7855529714538881    0.0514302942526855    0.0003081791784964
  0.0112559288862039    0.7721249446123583    0.0502521567501756    0.0003128018661739
  0.0114247678194969    0.8880456810473305    0.0496143596351029    0.0003174938941665
  0.0115961393367894    0.7140344814742774    0.0442230761070392    0.0003222563025790
  0.0117700814268412    0.8288973067868003    0.0676248738197694    0.0003270901471177
  0.0119466326482438    0.8647131852975142    0.0588287234564820    0.0003319964993244
  0.0121258321379675    0.7783741377444205    0.0986319461203787    0.0003369764468143
  0.0123077196200370    0.8707934065475563    0.1053980352587368    0.0003420310935165
  0.0124923354143376    0.8325928633469284    0.0968904756249362    0.0003471615599193
  0.0126797204455526    0.7525286158221485    0.0836288131527847    0.0003523689833181
  0.0128699162522359    0.7792726385511716    0.0904755931772555    0.0003576545180678
  0.0130629649960195    0.8263822640069319    0.0841498119370763    0.0003630193358388
  0.0132589094709597    0.8291313721105747    0.0862646829751576    0.0003684646258764
  0.0134577931130241    0.8002671104153991    0.0808929155942058    0.0003739915952646
  0.0136596600097195    0.7886803529556737    0.0765434216044308    0.0003796014691935
  0.0138645549098653    0.7849601898602886    0.0747965623059170    0.0003852954912314
  0.0140725232335133    0.8179741096699791    0.0755285665426001    0.0003910749235999
  0.0142836110820160    0.7460401960915725    0.0673767011462616    0.0003969410474539
  0.0144978652482462    0.6605618755190322    0.0623464297898563    0.0004028951631657
  0.0147153332269699    0.7426820456277357    0.0654312224603646    0.0004089385906132
  0.0149360632253744    0.7103729859250403    0.0604816784778322    0.0004150726694724
  0.0151601041737551    0.6286612690528435    0.0556995453171707    0.0004212987595145
  0.0153875057363614    0.5279338881455429    0.0335483422461585    0.0004276182409072
  0.0156183183224068    0.5274254550619508    0.0325670110900229    0.0004340325145208
  0.0158525930972429    0.5229158718806308    0.0307266274223431    0.0004405430022386
  0.0160903819937015    0.4438898135087957    0.0365081044936690    0.0004472721227073
  0.0163317377236071    0.3956661976600899    0.0340358372540121    0.0004539812045479
  0.0165767137894612    0.3611178522584484    0.0298038467457351    0.0004607909226161
  0.0168253644963031    0.2608466222157775    0.0236569621159658    0.0004677027864553
  0.0170777449637476    0.1618115029887358    0.0183225931527486    0.0004747183282522
  0.0173339111382038    0.1279997447666708    0.0148216257209466    0.0004818391031760
  0.0175939198052769    0.0991816245484386    0.0120510051666021    0.0004890666897236
  0.0178578286023560    0.0548261816539341    0.0090402303449727    0.0004964026900695
  0.0181256960313914    0.0370997259362092    0.0079237822688605    0.0005038487304205
  0.0183975814718623    0.0269372761507698    0.0088227467541471    0.0005114064613768
  0.0186735451939402    0.0267327369394050    0.0052934471444733    0.0005190775582975
  0.0189536483718493    0.0299484285397894    0.0065009610255993    0.0005268637216719
