#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     66.2409521558906                6.226                    0
     158.86508465464     3.26422222186235     4.40089640321074                    0
    55.9148440772118     7.32487545361616     2.76638504892797                    0
    561.528672477598      17.061084024878                6.485                    0
    41.9193438702948     9.87785739052778    -2.90459608709212                    0
    39.4363034490033     6.06984451550114     2.14037352458122                    0
                   0                    0                 2.07                    0
