#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     19.8584742245251     6.04799321434981                    0
     50.379586034919     8.95445534218734     4.61343704621906                    0
    557.358771715267     11.0943171890902      6.4367074517223                    0
    52.5107398613155     8.78396539813238    -2.47281034818943                    0
    20.4217555304382      2.2049948115584     3.40496978055704                    0
                   0                    0                 2.07                    0
