#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     80.2495915381577                6.048                    0
    266.071493645934     2.97628080627091     1.62838694514968                    0
    18.1149884976625     2.71728919518175     3.39120322402632                    0
    560.353818701712     9.19002357017531                6.437                    0
    52.3710466666186     9.09742338483862    -2.73020885674296                    0
    27.9959169061269     2.67002149915266     2.86235511694932                    0
                   0                    0                 2.07                    0
