#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     74.5072810944174                6.048                    0
    272.757402412136     9.69375206626664     1.96084996776911                    0
    565.315961079985     9.40064449746926                6.437                    0
     53.656705175536     9.86778790599936    -3.08789633332144                    0
    21.8302505667338     6.82553276954969     3.37675800229641                    0
                   0                    0                 2.07                    0
