#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     71.5983409726177                6.048                    0
    228.231998623185     24.4750964970133     2.78357035745058                    0
     37.579898076114     9.99627042812929     1.86903956314152                    0
    563.542484672695      9.3392381878449                6.437                    0
    52.8638271423248     8.74859499630151    -2.66156497508861                    0
    18.2259821367925      10.513759587528     3.38583271182473                    0
                   0                    0                 2.07                    0
