#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     50.6539304803121                    1                    0
    40.8041158099194     15.1634022472593     2.74259854832781                    0
    549.747281404402     9.05331896003475                6.394                    0
    52.6975164097834      7.5886576346031    -1.44978736443909                    0
    19.5035734551102     10.6178617691257     2.58499746274435                    0
                   0                    0                 2.07                    0
