#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     38.7565812836451                    1                    0
    52.4055459354859     11.3747094656405     3.39113890082626                    0
    549.689170346506     8.19899355924983                6.394                    0
    48.7414045580146     2.67203076544174   -0.606359950680227                    0
     17.128048422843     3.38064391971485     1.39709513848821                    0
                   0                    0                 2.07                    0
