#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     78.8975731580395                6.048                    0
    267.005007210238     24.7337269751876     2.38740290081896                    0
    11.3603757067299     11.5037248828539     1.15376182432748                    0
    566.062956441248     9.15219982487831                6.437                    0
    54.4325461624719     9.76288915856455    -2.93290561437429                    0
    14.7977814867515     10.6800478094365      4.1092923138827                    0
                   0                    0                 2.07                    0
