#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     59.0842609339831     6.24053463340424                    0
    174.375927851442     16.7150383553786     4.43730587443663   0.0112985130831884
    31.6724181721265     19.2722573609638    0.276403572265674   0.0178085437856663
    568.145934076164     9.87339429544867     6.52496174175135                    0
    53.6210835504285     14.9479635155789    -1.41915299011948                    0
     23.513254055731     4.78292722664025     2.87899819092093                    0
                   0                    0                 2.07                    0
