#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     17.9573174750037     6.24053463340424                    0
    25.7483874490387     17.3554999872031     3.37447186600199                    0
    568.931307526377     9.17840499358944     6.52496174175135                    0
    53.4198097210506     9.50781698131278     -1.9976671400627                    0
     23.513254055731     4.78292722664025     2.87899819092093                    0
                   0                    0                 2.07                    0
